word,synonyms,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เก่ง - ADJ),"['ฉลาด', 'ขยัน', 'เก่งกาจ', 'ถูกใจ', 'รู้มาก']",0,-0.031655394608528384,-0.031655394608528384,neg
(โก - VERB),"['โน่', 'เบ', 'เว', 'อุส', 'เบล']",0.03300040086830409,-0.0013885208826903937,0.0316118799856137,pos
(ฝูงชน - VERB),,0.03159407981749121,0,0.03159407981749121,pos
(สวย - VERB),"['น่ารัก', 'เซ็กซี่', 'หล่อ', 'เท่', 'สะดุดตา']",0.009037153542890466,-0.040535925476027065,-0.0314987719331366,neg
(ตบมือ - VERB),"['ปรบมือ', 'โอดครวญ', 'คราง', 'แหกปาก', 'เอ็ดตะโร']",0,-0.031138149598585112,-0.031138149598585112,neg
(สูบบุหรี่ - VERB),,0,-0.031138149598585112,-0.031138149598585112,neg
(ออส - ADJ),"['บรา', 'ราซ', 'เซีย', 'ติค', 'ดิช']",0,-0.031138149598585112,-0.031138149598585112,neg
(อ่อนโยน - ADJ),"['นุ่มนวล', 'อ่อนหวาน', 'เยือกเย็น', 'ดุดัน', 'ร่าเริง']",0,-0.03083583746656001,-0.03083583746656001,neg
(ดำเนิน - VERB),"['ปฏิบัติ', 'เปลี่ยนแปลง', 'พัฒนา', 'ดำเนินงาน', 'ดำเนินการ']",0.03650679608109979,-0.0057906571266700905,0.0307161389544297,pos
(คุ้มค่า - ADJ),"['สมเหตุสมผล', 'เพียงพอ', 'ฟุ่มเฟือย', 'เหมาะสม', 'คุ้ม']",0.04151753279811348,-0.01090415144143502,0.03061338135667846,pos
(ค่าเงิน - VERB),,0.033046681188410344,-0.0024727164492313503,0.030573964739178994,pos
(ไหว - VERB),"['เป็นไร', 'วาย', 'เหนื่อย', 'เพลีย', 'สะท้าน']",0,-0.03032242292467978,-0.03032242292467978,neg
(ตุ๊ก - VERB),"['เบนซ์', 'จี๊ป', 'ปิคอัพ', 'มอเตอร์ไซค์', 'มอเตอร์ไซด์']",0,-0.030248488181482684,-0.030248488181482684,neg
(เจ็ต - ADJ),"['ตรอท', 'ซิ่ง', 'สกา', 'ฮอร์น', 'บิลเลียด']",0.039178558108488866,-0.009055042943835363,0.030123515164653503,pos
(คลิ - VERB),"['ปวิ', 'ซอร์ส', 'ลอป', 'นีล', 'เล็ท']",0,-0.029963125085430954,-0.029963125085430954,neg
(ยาง - ADJ),"['ดีบุก', 'ทองแดง', 'ปุ๋ย', 'พลาสติก', 'ตะกั่ว']",0,-0.029963125085430954,-0.029963125085430954,neg
(คดเคี้ยว - VERB),"['เลียบ', 'ลัดเลาะ', 'ลดเลี้ยว', 'ลูกรัง', 'สันเขา']",0,-0.029822453136673064,-0.029822453136673064,neg
(ปา - VERB),"['ซา', 'กา', 'ตะ', 'ลี', 'มิก']",0.06582853669112242,-0.03633242437381875,0.029496112317303667,pos
(เซล - ADJ),"['ดอร์', 'โคร', 'แฮน', 'ซิส', 'ซิล']",0.017261365538346094,-0.04670722439787767,-0.029445858859531573,neg
(ตอนกลางคืน - ADV),,0.004891785005760362,-0.034336121719520885,-0.029444336713760524,neg
(เหม็น - VERB),"['ส่งกลิ่น', 'สาบ', 'คละคลุ้ง', 'เปื่อย', 'กลิ่น']",0,-0.029408252398663716,-0.029408252398663716,neg
(สัก - ADJ),"['ซัก', 'นึง', 'ละ', 'อีก', 'สักหน่อย']",0,-0.029272730498209044,-0.029272730498209044,neg
(มรสุม - ADJ),"['พายุ', 'ไต้ฝุ่น', 'วิกฤติ', 'แล้ง', 'วิกฤต']",0.02913845191794203,0,0.02913845191794203,pos
(ต้า - VERB),"['เซอร์', 'ซัน', 'ดี้', 'อีฟ', 'กี้']",0.02913845191794203,0,0.02913845191794203,pos
(รุมล้อม - VERB),,0,-0.02913845191794203,-0.02913845191794203,neg
(ริ - VERB),"['บู', 'ริส', 'มัต', 'ลิส', 'กิ']",0.012029545035111715,-0.040781010828251064,-0.02875146579313935,neg
(สนามมวย - ADJ),,0,-0.028742907321770875,-0.028742907321770875,neg
(กิ๊ก - VERB),"['แฟน', 'คู่ขา', 'แฟนคลับ', 'ปิ๊ง', 'ทอม']",0,-0.028742907321770875,-0.028742907321770875,neg
(พัสดุ - ADJ),"['สิทธิบัตร', 'ยุทธภัณฑ์', 'ลิขสิทธิ์', 'หนังสือเดินทาง', 'ประกวดราคา']",0,-0.028742907321770875,-0.028742907321770875,neg
(สลาย - VERB),"['สลายตัว', 'ดูดซึม', 'ในที่สุด', 'ทำลาย', 'หมดสิ้น']",0,-0.028742907321770875,-0.028742907321770875,neg
(จุดศูนย์กลาง - ADJ),"['เมริเดียน', 'ละติจูด', 'วงโคจร', 'ระนาบ', 'กาแล็กซี']",0,-0.028742907321770875,-0.028742907321770875,neg
(วิว - VERB),"['ทิวทัศน์', 'ทัศนียภาพ', 'น้ำตก', 'เฉลียง', 'ชายหาด']",0.03898388153751458,-0.010278612488853337,0.02870526904866124,pos
(เกรียม - ADJ),"['มอด', 'เปลว', 'เปลวไฟ', 'ตกกระ', 'จัดจ้า']",0,-0.0286134347662674,-0.0286134347662674,neg
(ชายโสด - VERB),,0,-0.0286134347662674,-0.0286134347662674,neg
(แพน - VERB),"['เดียร์', 'เปิ้ล', 'แจน', 'แอ้ม', 'แหม่ม']",0,-0.0286134347662674,-0.0286134347662674,neg
(สถานบันเทิง - ADV),,0.005906648717805239,-0.034336121719520885,-0.028429473001715645,neg
(ประหยัด - VERB),"['สิ้นเปลือง', 'ใช้จ่าย', 'คำนวณ', 'ลด', 'ใช้']",0.03451368291989794,-0.006323310893070125,0.028190372026827816,pos
(ปกติ - ADV),"['ปรกติ', 'วิสัย', 'ธรรมดา', 'ปกติวิสัย', 'ธรรมชาติ']",0,-0.028186875131291176,-0.028186875131291176,neg
(กวนใจ - VERB),,0,-0.028186875131291176,-0.028186875131291176,neg
(แข็ง - ADJ),"['เหนียว', 'กระด้าง', 'ตึง', 'นุ่ม', 'หนา']",0,-0.028186875131291176,-0.028186875131291176,neg
(เจ็บ - VERB),"['ปวด', 'ปวดหัว', 'เกร็ง', 'เมื่อย', 'ปวดท้อง']",0.047917687723195004,-0.019737262677746222,0.028180425045448782,pos
(ลิงค์ - VERB),"['เวย์', 'แบล็ค', 'ไลน์ส', 'เวย์ส', 'ปาร์ค']",0.027738788288695904,0,0.027738788288695904,pos
(ตราบใด - VERB),"['ตราบเท่า', 'อยู่คง', 'นอกจากนั้น', 'ยืนกราน', 'เหมือนเดิม']",0.03378820488357108,-0.006078643558001304,0.027709561325569777,pos
(ร่ม - ADJ),"['ชายคา', 'พุ่ม', 'ต้นไม้', 'แคร่', 'หลังคา']",0.02764481984030481,0,0.02764481984030481,pos
(คร่ำครวญ - VERB),"['รำพัน', 'ร่ำไห้', 'ครวญ', 'สะอึกสะอื้น', 'รำพึง']",0,-0.02732947969003517,-0.02732947969003517,neg
(สนทนา - VERB),"['พูดคุย', 'บทสนทนา', 'โต้ตอบ', 'พบปะ', 'สัมภาษณ์']",0.001846564685497489,-0.02913845191794203,-0.02729188723244454,neg
(ติดเชื้อ - VERB),,0,-0.027223639363334412,-0.027223639363334412,neg
(วาง - ADJ),"['จัดวาง', 'แขวน', 'จัดเตรียม', 'จัดเรียง', 'ยึด']",0,-0.02714607913722805,-0.02714607913722805,neg
(ลมแรง - ADV),,0,-0.02714607913722805,-0.02714607913722805,neg
(เบื่อ - ADV),"['เวียนหัว', 'กลุ้มใจ', 'ปวดหัว', 'เหงา', 'เบื่อหน่าย']",0,-0.02714607913722805,-0.02714607913722805,neg
(เลื่องลือ - VERB),"['ลือ', 'ระบือ', 'โด่งดัง', 'กระฉ่อน', 'ลือชา']",0,-0.02677985884532615,-0.02677985884532615,neg
(สำรอง - VERB),"['เงินสด', 'ภาษีมูลค่าเพิ่ม', 'เก็บ', 'ชดเชย', 'ผ่อนชำระ']",0.026394110186058296,0,0.026394110186058296,pos
(ถ่าย - VERB),"['ถ่ายภาพ', 'ถ่ายรูป', 'ถ่ายทำ', 'สแกน', 'เอกซเรย์']",0.026376708838455967,0,0.026376708838455967,pos
(อร่อย - ADV),"['เผ็ด', 'ถูกปาก', 'รสชาติ', 'เค็ม', 'เปรี้ยว']",0.03554724041159962,-0.009189994536902626,0.026357245874696997,pos
(ผัก - VERB),"['ผลไม้', 'ข้าวเหนียว', 'มะละกอ', 'แกงส้ม', 'พริก']",0.02624868809136927,0,0.02624868809136927,pos
(เย้ายวนใจ - VERB),,0.02603353491029247,0,0.02603353491029247,pos
(กรด - VERB),"['ไขมัน', 'แคลเซียม', 'ยูริก', 'อิ่มตัว', 'กำมะถัน']",0,-0.025927275584128013,-0.025927275584128013,neg
(สถานบันเทิง - ADJ),,0.004105245056944009,-0.029963125085430954,-0.025857880028486945,neg
(เล่นดนตรี - ADV),,0.02540873007244545,0,0.02540873007244545,pos
(ค่าเฉลี่ย - ADJ),"['ผลรวม', 'สัดส่วน', 'อัตราส่วน', 'ต่ำสุด', 'ความถี่']",0.02540873007244545,0,0.02540873007244545,pos
(เสา - VERB),"['คอนกรีต', 'ศิลาแลง', 'ลูกกรง', 'กำแพง', 'หลังคา']",0,-0.02540873007244545,-0.02540873007244545,neg
(กลอ - VERB),"['โนล', 'ลิสม์', 'เบร์', 'เฟร', 'บิว']",0,-0.02540873007244545,-0.02540873007244545,neg
(งั้น - ADV),"['ยังงี้', 'เดี๋ยว', 'เป็นไร', 'อ้าว', 'น่ะ']",0,-0.02540873007244545,-0.02540873007244545,neg
(ขวด - VERB),"['กระป๋อง', 'ถ้วย', 'กล่อง', 'ชาม', 'ถุง']",0,-0.0252070734845689,-0.0252070734845689,neg
(ดื่มเหล้า - ADJ),,0.018045973062816374,-0.043212125973546685,-0.02516615291073031,neg
(รีสอร์ท - ADJ),"['คอนโดมิเนียม', 'โรงแรม', 'เกสต์', 'รีสอร์ต', 'บังกะโล']",0.025107440783048864,0,0.025107440783048864,pos
(โอเค - ADJ),,0.03160289810005653,-0.006558041446440048,0.02504485665361648,pos
(ร้าง - VERB),"['รกร้าง', 'ป่าช้า', 'พลัด', 'เรือนแพ', 'ห้วย']",0.02481321296137251,0,0.02481321296137251,pos
(สภาพแวดล้อม - VERB),"['สภาวะ', 'บริบท', 'สภาพการณ์', 'สิ่งแวดล้อม', 'สภาพ']",0.007803310457061131,-0.03231027723547386,-0.024506966778412728,neg
(ไกย์ - VERB),,0.024431471223505242,0,0.024431471223505242,pos
(ค่าธรรมเนียม - ADJ),"['ภาษีเงินได้', 'ค่าใช้จ่าย', 'ภาษี', 'ภาษีมูลค่าเพิ่ม', 'เบี้ยประกันภัย']",0,-0.024431471223505242,-0.024431471223505242,neg
(พงษ์ - VERB),"['กิตติ', 'ณรงค์', 'วิเชียร', 'ขจร', 'เกียรติ์']",0,-0.024431471223505242,-0.024431471223505242,neg
(ลอก - VERB),"['คัด', 'ขูด', 'ฉีก', 'กรอ', 'ดัดแปลง']",0,-0.024431471223505242,-0.024431471223505242,neg
(เตอร์ - ADJ),"['บิลท์', 'เทอร์เนต', 'โฟน', 'เน็ต', 'เฟซ']",0,-0.024431471223505242,-0.024431471223505242,neg
(สงวน - VERB),"['หวงห้าม', 'สละ', 'พิทักษ์', 'ปกป้อง', 'ธำรง']",0.02771143386401639,-0.003304985701410699,0.02440644816260569,pos
(ผสม - VERB),"['คลุกเคล้า', 'หมัก', 'ผสมผสาน', 'คลุก', 'ผสาน']",0.002842662913006868,-0.027167345881239893,-0.024324682968233025,neg
(น้ำมะพร้าว - ADJ),,0.024061297417088495,0,0.024061297417088495,pos
(แจ่มใส - ADJ),"['สดชื่น', 'เบิกบาน', 'แช่มชื่น', 'สดใส', 'เยือกเย็น']",0.024061297417088495,0,0.024061297417088495,pos
(ขวา - VERB),"['ซ้าย', 'ขวามือ', 'ซ้ายมือ', 'เฉียง', 'ด้านหน้า']",0.024061297417088495,0,0.024061297417088495,pos
(ไมล์ - ADV),"['กิโลเมตร', 'เมตร', 'เซนติเมตร', 'ลิตร', 'ฟุต']",0.024061297417088495,0,0.024061297417088495,pos
(ดึง - ADJ),"['กระชาก', 'ผลัก', 'บีบ', 'ฉุด', 'ลาก']",0.02913845191794203,-0.005151810639181965,0.023986641278760067,pos
(ห้องน้ำ - ADJ),"['ห้อง', 'ลิฟท์', 'ครัว', 'ลิฟต์', 'หอพัก']",0.023880385406433693,0,0.023880385406433693,pos
(ย่างก้าว - VERB),,0.023880385406433693,0,0.023880385406433693,pos
(ปกติ - VERB),"['ปรกติ', 'วิสัย', 'ธรรมดา', 'ปกติวิสัย', 'ธรรมชาติ']",0.023880385406433693,0,0.023880385406433693,pos
(ชอบ - ADJ),"['ถูกใจ', 'สนใจ', 'ใช่', 'รังเกียจ', 'ชอบใจ']",0.02364335924855346,0,0.02364335924855346,pos
(ฟาสต์ฟู้ด - ADJ),"['บุฟเฟต์', 'บู๊ทส์', 'ต้นตำรับ', 'บุฟเฟ่ต์', 'คอฟฟี่']",0.023526601918930974,0,0.023526601918930974,pos
(อาญา - ADJ),"['แพ่ง', 'คดีอาญา', 'อรรถคดี', 'ประมวลกฎหมาย', 'วินัย']",0,-0.02318314787631884,-0.02318314787631884,neg
(สเตียรอยด์ - ADJ),"['ซัลฟา', 'ควิโนน', 'แอมเฟตามีน', 'มอร์ฟีน', 'แอซิด']",0,-0.02318314787631884,-0.02318314787631884,neg
(ถัก - VERB),"['ด้าย', 'ลินิน', 'ผ้าลาย', 'ทอ', 'ขึง']",0.023000490107133603,0,0.023000490107133603,pos
(ตราบใด - ADV),"['ตราบเท่า', 'อยู่คง', 'นอกจากนั้น', 'ยืนกราน', 'เหมือนเดิม']",0.022932066852387592,0,0.022932066852387592,pos
(บา - ADJ),"['ซากา', 'เพ่น', 'เบลิสค์', 'คีฟ', 'ลาฟ']",0.022849577403278285,0,0.022849577403278285,pos
(ย้าย - VERB),"['โยกย้าย', 'อพยพ', 'ฝึกงาน', 'ต่างจังหวัด', 'เคลื่อนย้าย']",0.02795471572651155,-0.005156553488681058,0.02279816223783049,pos
(ถ่าย - ADV),"['ถ่ายภาพ', 'ถ่ายรูป', 'ถ่ายทำ', 'สแกน', 'เอกซเรย์']",0.02268636613611201,0,0.02268636613611201,pos
(ติดขัด - VERB),"['ขัดข้อง', 'ยุ่งยาก', 'จราจร', 'ปวดท้อง', 'ลำบาก']",0.003289543779624371,-0.025901452823348648,-0.022611909043724277,neg
(ปาร์ตี้ - VERB),"['แซยิด', 'เทศกาล', 'ฉลอง', 'คริสต์มาส', 'วิวาห์']",0.027710164315564872,-0.005192823481165981,0.02251734083439889,pos
(เสี่ยง - VERB),"['วิตกกังวล', 'เสี่ยงภัย', 'ผันผวน', 'ยืดหยุ่น', 'ผลกระทบ']",0,-0.022330572919547185,-0.022330572919547185,neg
(ทริป - ADJ),"['เซ็ต', 'คอนเสิร์ต', 'แพ็คเกจ', 'สเตจ', 'แมตช์']",0,-0.022288359712671447,-0.022288359712671447,neg
(ถนนสายหลัก - ADJ),,0.023919970496331038,-0.0017803202124751576,0.02213965028385588,pos
(ไหม - VERB),"['มั้ย', 'เหรอ', 'นะ', 'สิ', 'หรอ']",0,-0.022115855872243847,-0.022115855872243847,neg
(ประเภท - VERB),"['ชนิด', 'รูปแบบ', 'กลุ่ม', 'จำพวก', 'ประการ']",0.02696889570378285,-0.0048812585117006795,0.02208763719208217,pos
(โทร - ADV),"['โทรศัพท์', 'ส่งข่าว', 'แวะ', 'โท', 'เปลี่ยนใจ']",0.022056189298997785,0,0.022056189298997785,pos
(ดวงอาทิตย์ - ADV),"['ดวงจันทร์', 'ดาวพุธ', 'ดาวศุกร์', 'ดาวเสาร์', 'วงโคจร']",0.022002472861434936,0,0.022002472861434936,pos
(ลาน - ADV),"['ซุ้ม', 'ระเบียง', 'นอกชาน', 'ริมทาง', 'ศาลา']",0.021617001980388722,0,0.021617001980388722,pos
(พ่อค้า - VERB),"['แม่ค้า', 'คนกลาง', 'นายทุน', 'เอเย่นต์', 'ต่างชาติ']",0.024713993668123498,-0.003304985701410699,0.021409007966712797,pos
(กะ - VERB),"['ฮู้', 'ปะ', 'มึง', 'เอ็ง', 'ปา']",0.033723412675300775,-0.0550907855221533,-0.021367372846852528,neg
(วางระเบิด - VERB),,0,-0.021316048718494504,-0.021316048718494504,neg
(โยน - ADJ),"['ยัด', 'ขว้าง', 'เขวี้ยง', 'เขี่ย', 'ฟาด']",0.03609194612563275,-0.014819903419544846,0.0212720427060879,pos
(ลองดู - ADJ),"['นึกดู', 'นึกออก', 'เออ', 'ดูซิ', 'ง้อ']",0,-0.02112699285402892,-0.02112699285402892,neg
(กุญแจ - VERB),"['ลิ้นชัก', 'ไฟฉาย', 'กระเป๋าถือ', 'ล็อค', 'ตู้นิรภัย']",0.003336230314134119,-0.024431471223505242,-0.02109524090937112,neg
(ท่อน้ำทิ้ง - ADJ),,0,-0.02103371694738862,-0.02103371694738862,neg
(จิตใจ - ADV),"['จิต', 'ร่างกาย', 'อารมณ์', 'ความรู้สึก', 'จิตสำนึก']",0,-0.02075876639905674,-0.02075876639905674,neg
(เซ็กส์ - VERB),"['กามารมณ์', 'เซ็กซ์', 'เพศ', 'ชู้สาว', 'กรรมพันธุ์']",0,-0.020713638646015314,-0.020713638646015314,neg
(แน่น - VERB),"['กำหมัด', 'แน่นหนา', 'กำมือ', 'ตึง', 'เม้ม']",0,-0.020691148267463724,-0.020691148267463724,neg
(แจ็ค - ADJ),"['แจ๊ก', 'แจ๊ค', 'ฮ็อก', 'แฮค', 'พ็อค']",0,-0.02062396921464728,-0.02062396921464728,neg
(เล่นกีฬา - ADJ),,0.020590543008464707,0,0.020590543008464707,pos
(ต้นมะม่วง - ADV),,0,-0.020579425004680442,-0.020579425004680442,neg
(เตียง - ADJ),"['โซฟา', 'ฟูก', 'ที่นอน', 'เก้าอี้', 'เบาะ']",0.006591153744593535,-0.02714607913722805,-0.020554925392634513,neg
(พักผ่อน - ADJ),"['ออกกำลังกาย', 'ออกกำลัง', 'หย่อนใจ', 'พักฟื้น', 'วันหยุด']",0.02613229713429156,-0.0056997727904272025,0.020432524343864358,pos
(เสื้อผ้า - ADJ),"['รองเท้า', 'เครื่องแต่งกาย', 'ผ้า', 'สูท', 'เสื้อคลุม']",0,-0.020403155839758123,-0.020403155839758123,neg
(เครื่องดื่ม - ADJ),"['น้ำดื่ม', 'กาแฟ', 'ของว่าง', 'ไวน์', 'เบียร์']",0.005537483172942411,-0.025808449402079894,-0.02027096622913748,neg
(กองขยะ - VERB),,0.024061297417088495,-0.0037930085553179965,0.020268288861770498,pos
(อุ่น - ADJ),"['เย็น', 'ชื้น', 'ร้อน', 'เดือด', 'กรุ่น']",0.030171911458727826,-0.01006215114459714,0.020109760314130684,pos
(กม - VERB),"['วนิช', 'ตัณฑ์', 'ดิษย', 'เดรย์', 'ฐิต']",0.02010184341174482,0,0.02010184341174482,pos
(ไฮ - ADJ),"['ไลต์', 'ฮอร์ก', 'มเมอร์', 'ไฟว์', 'สกูล']",0.02010184341174482,0,0.02010184341174482,pos
(ตกหลุม - VERB),,0.02003843065650272,0,0.02003843065650272,pos
(เซฟ - VERB),"['ล็อค', 'ล็อคเกอร์', 'แพลน', 'สปีค', 'แบล็ก']",0.02003843065650272,0,0.02003843065650272,pos
(คอนกรีต - VERB),"['ซีเมนต์', 'อิฐ', 'กำแพง', 'หลังคา', 'ศิลาแลง']",0,-0.019965703217997916,-0.019965703217997916,neg
(หาบเร่ - VERB),"['แผงลอย', 'ของชำ', 'กุนเชียง', 'สำเพ็ง', 'ตั่ว']",0.019912797862418063,0,0.019912797862418063,pos
(ใส่ใจ - ADJ),"['สนใจ', 'เอาใจใส่', 'แยแส', 'เอาจริงเอาจัง', 'อ่อนไหว']",0,-0.019912797862418063,-0.019912797862418063,neg
(พัก - ADJ),"['งีบ', 'นั่งเล่น', 'พักผ่อน', 'ครู่ใหญ่', 'นอน']",0,-0.019666199746474808,-0.019666199746474808,neg
(สกปรก - VERB),"['โสโครก', 'เน่า', 'หนืด', 'ชุ่มชื้น', 'คราบ']",0.005497717359520972,-0.025011433283037055,-0.019513715923516084,neg
(สดใส - ADJ),"['แจ่มใส', 'สดชื่น', 'อ่อนหวาน', 'เจิดจ้า', 'แช่มชื่น']",0.01936641011619318,0,0.01936641011619318,pos
(เคลื่อนตัว - VERB),"['เคลื่อน', 'แล่น', 'ไถล', 'ก้าวเท้า', 'พัด']",0.019210229389449687,0,0.019210229389449687,pos
(ถุงขยะ - VERB),,0,-0.019103397098948174,-0.019103397098948174,neg
(รื่นเริง - ADJ),"['ครึกครื้น', 'เบิกบาน', 'ร่าเริง', 'สนุกสนาน', 'เริง']",0.019018510533267554,0,0.019018510533267554,pos
(ไฟล์ - VERB),"['แฟ้ม', 'รหัส', 'โปรแกรม', 'เครื่องคอมพิวเตอร์', 'ต้นฉบับ']",0.019018510533267554,0,0.019018510533267554,pos
(บ้า - ADJ),"['ทะลึ่ง', 'ปัญญาอ่อน', 'ตุ๊ด', 'โหด', 'น่ะ']",0,-0.018849206285196922,-0.018849206285196922,neg
(เย็น - VERB),"['อุ่น', 'ค่ำ', 'ยะเยือก', 'หนาว', 'เช้า']",0.022268729408713023,-0.003444784445830457,0.018823944962882568,pos
(สีแดง - ADJ),,0,-0.01875644444324221,-0.01875644444324221,neg
(ร่มรื่น - ADJ),"['แมกไม้', 'กว้างใหญ่', 'สวยงาม', 'เวิ้งว้าง', 'ร่มเย็น']",0,-0.018682889759151066,-0.018682889759151066,neg
(อาหารเย็น - ADJ),,0.022520062115339686,-0.003837398110430358,0.018682664004909328,pos
(พัฒนา - VERB),"['ปฏิรูป', 'ฟื้นฟู', 'ส่งเสริม', 'การพัฒนา', 'เติบโต']",0.025200306117614032,-0.00652396166867946,0.01867634444893457,pos
(ยึดครอง - VERB),"['รุกราน', 'กวาดต้อน', 'ยึดอำนาจ', 'บุกรุก', 'บุก']",0,-0.018585063304893276,-0.018585063304893276,neg
(ชำระ - VERB),"['ผ่อนชำระ', 'ชดใช้', 'จ่าย', 'กู้ยืม', 'ชดเชย']",0,-0.018537497620947557,-0.018537497620947557,neg
(ร้านขายยา - VERB),,0.018519482560091435,0,0.018519482560091435,pos
(มอเตอร์ไซค์ - ADV),"['มอเตอร์ไซด์', 'สามล้อ', 'รถเก๋ง', 'รถจักรยานยนต์', 'รถจักรยาน']",0,-0.01837099848812588,-0.01837099848812588,neg
(ปู - VERB),"['กระจูด', 'ฟาง', 'แป้ง', 'เสื่อ', 'ปูพื้น']",0.028055821250894168,-0.04637195586115645,-0.018316134610262283,neg
(เพลิดเพลิน - ADJ),"['สนุกสนาน', 'ดื่มด่ำ', 'รื่นรมย์', 'สนุก', 'สุขใจ']",0,-0.018201096040433705,-0.018201096040433705,neg
(คลินิก - VERB),"['จักษุ', 'ห้องปฏิบัติการ', 'สูติ', 'เภสัชกร', 'จิตเวช']",0,-0.018149092908889608,-0.018149092908889608,neg
(หลอกลวง - ADV),"['เอาเปรียบ', 'เอารัดเอาเปรียบ', 'หลอก', 'ข่มขู่', 'กลั่นแกล้ง']",0,-0.018149092908889608,-0.018149092908889608,neg
(ปรุง - VERB),"['รับประทาน', 'อบ', 'หมัก', 'ประกอบอาหาร', 'ต้ม']",0,-0.018149092908889608,-0.018149092908889608,neg
(ค้าง - VERB),"['ค้างคืน', 'เว้น', 'คั่งค้าง', 'ทิ้ง', 'เหลือ']",0,-0.018149092908889608,-0.018149092908889608,neg
(กล้วยหอม - VERB),,0.018139187781651103,0,0.018139187781651103,pos
(ค้นคว้า - ADJ),"['วิจัย', 'วิเคราะห์', 'ศึกษา', 'วิทยา', 'สังคมศาสตร์']",0,-0.018097386091485364,-0.018097386091485364,neg
(เตรียมตัว - ADJ),"['เตรียมพร้อม', 'ฝึกซ้อม', 'เตรียม', 'ตระเตรียม', 'ซ้อม']",0,-0.018045973062816374,-0.018045973062816374,neg
(ดึง - VERB),"['กระชาก', 'ผลัก', 'บีบ', 'ฉุด', 'ลาก']",0.02698970004336019,-0.008968750061769054,0.018020949981591136,pos
(โค้ก - ADJ),"['น้ำอัดลม', 'น้ำส้ม', 'ไวน์', 'วิสกี้', 'เบียร์']",0,-0.017809857527415034,-0.017809857527415034,neg
(ลองดู - ADV),"['นึกดู', 'นึกออก', 'เออ', 'ดูซิ', 'ง้อ']",0,-0.017793228342048634,-0.017793228342048634,neg
(ถักเปีย - VERB),,0.016541711216825794,-0.03415151891457722,-0.017609807697751424,neg
(โคลน - VERB),"['ดิน', 'ตะกอน', 'ตม', 'พรวน', 'ปลัก']",0,-0.017552266565272895,-0.017552266565272895,neg
(ถั่ว - VERB),"['มะเขือเทศ', 'ข้าวเหนียว', 'แกงส้ม', 'หน่อไม้', 'พริก']",0,-0.017499125394246178,-0.017499125394246178,neg
(เลี้ยวซ้าย - VERB),,0.017261365538346094,0,0.017261365538346094,pos
(คู่ - ADJ),"['คู่รัก', 'เส้นตรง', 'เฟค', 'จับคู่', 'คน']",0.017261365538346094,0,0.017261365538346094,pos
(ถ้ำ - VERB),"['ป่าละเมาะ', 'แอ่งน้ำ', 'อุโมงค์', 'ป่าช้า', 'กุฏิ']",0.017215935708932338,0,0.017215935708932338,pos
(ดา - VERB),"['โกะ', 'รา', 'ริน', 'โม', 'ซา']",0,-0.017168060859760442,-0.017168060859760442,neg
(บริสุทธิ์ - VERB),"['ผ่องใส', 'เยือกเย็น', 'ชุ่มชื่น', 'ชั่วร้าย', 'เศร้าหมอง']",0.017072810352682304,0,0.017072810352682304,pos
(ผืน - VERB),"['ผืนดิน', 'ผ้าใบ', 'เสื่อ', 'ห่ม', 'พรม']",0,-0.017014774602084008,-0.017014774602084008,neg
(สปา - ADV),"['เมด', 'ไนท์', 'บิวตี้', 'คลับ', 'เซอร์วิส']",0,-0.017014774602084008,-0.017014774602084008,neg
(กล้ามเนื้อ - VERB),"['ข้อต่อ', 'หน้าท้อง', 'เนื้อเยื่อ', 'เชิงกราน', 'หูรูด']",0.016953329172964944,0,0.016953329172964944,pos
(ปลาย - VERB),"['ต้น', 'ล่าง', 'จรด', 'กลาง', 'โคน']",0.02357179043088226,-0.006820501816011599,0.01675128861487066,pos
(โสร่ง - ADJ),"['โจงกระเบน', 'โจง', 'เตี่ยว', 'ผ้าถุง', 'สไบ']",0.01592831724870748,-0.032671150720360226,-0.016742833471652747,neg
(เจท - ADJ),,0.01665054395310973,0,0.01665054395310973,pos
(เลี้ยวซ้าย - ADJ),,0,-0.016628750047411944,-0.016628750047411944,neg
(กำไล - VERB),"['สร้อยคอ', 'สายสร้อย', 'ตุ้มหู', 'แหวน', 'สร้อย']",0,-0.016628750047411944,-0.016628750047411944,neg
(งานรื่นเริง - ADJ),,0,-0.016628750047411944,-0.016628750047411944,neg
(ดีใจ - VERB),"['ตื่นเต้น', 'ประหลาดใจ', 'แปลกใจ', 'ตกใจ', 'เสียใจ']",0.014987287211425024,-0.03159407981749121,-0.016606792606066186,neg
(จาน - VERB),"['ถาด', 'ชาม', 'กล่อง', 'ถ้วย', 'ถุง']",0,-0.016599780099594154,-0.016599780099594154,neg
(ตะ - ADV),"['มะ', 'ตู', 'ซึ', 'อิ', 'ชิ']",0.027013597460859358,-0.04358513273887172,-0.01657153527801236,neg
(บรรจุ - VERB),"['เก็บรักษา', 'จัดเตรียม', 'รีไซเคิล', 'คัดเลือก', 'ติดตั้ง']",0.0032615556022594443,-0.019692200434189726,-0.016430644831930283,neg
(ขยะ - VERB),"['มูลฝอย', 'สิ่งปฏิกูล', 'ของเสีย', 'เตาเผา', 'ตะกอน']",0,-0.015935992068457427,-0.015935992068457427,neg
(เลานจ์ - VERB),,0.0212960924393609,-0.037219819442058766,-0.015923727002697865,neg
